group_id	items_in_group	lo_value	p	FDR	goodsgrna
hDel_3373__47750	19	7.2656e-01	6.6528e-01	0.949920	0
hDel_7235__12000	8	7.2669e-01	6.9774e-01	0.954317	0
hDel_118__5500	16	7.2669e-01	6.6715e-01	0.950965	0
hDel_6206__1750	5	7.2673e-01	7.0559e-01	0.954737	0
hDel_6854__1750	12	7.2676e-01	6.8972e-01	0.952571	0
hDel_5804__1250	9	7.2702e-01	7.0135e-01	0.954317	0
hDel_4859__6250	17	7.2705e-01	6.7224e-01	0.951115	0
hDel_94__1250	29	7.2726e-01	6.3185e-01	0.938586	1
hDel_494__1250	10	7.2831e-01	6.9673e-01	0.953810	0
hDel_4283__1500	9	7.2876e-01	7.0135e-01	0.954317	0
hDel_6418__99750	9	7.2889e-01	7.0135e-01	0.954317	0
hDel_4987__4000	11	7.2893e-01	7.0013e-01	0.954317	0
hDel_3294__3000	9	7.2937e-01	7.0135e-01	0.954317	0
hDel_2497__4500	9	7.2960e-01	7.0135e-01	0.954317	0
hDel_3021__500	29	7.2961e-01	6.3185e-01	0.938586	1
hDel_6468__1500	24	7.2995e-01	6.2957e-01	0.937474	1
hDel_6076__250	6	7.3005e-01	7.1323e-01	0.955059	0
hDel_4781__2500	5	7.3022e-01	7.0882e-01	0.955059	0
hDel_1078__1500	25	7.3058e-01	6.4488e-01	0.945579	1
hDel_2173__4750	9	7.3138e-01	7.0517e-01	0.954737	0
hDel_2311__4250	9	7.3138e-01	7.0517e-01	0.954737	0
hDel_1110__1250	40	7.3167e-01	6.8292e-01	0.952009	1
hDel_6503__1500	16	7.3193e-01	6.7839e-01	0.952009	0
hDel_1200__2750	5	7.3203e-01	7.1069e-01	0.955059	0
hDel_4720__2250	7	7.3266e-01	7.1447e-01	0.955059	0
hDel_5682__250	6	7.3322e-01	7.1323e-01	0.955059	0
hDel_6520__2250	11	7.3333e-01	7.0470e-01	0.954737	0
hDel_3722__2000	15	7.3458e-01	6.7692e-01	0.952009	0
hDel_2823__6500	6	7.3469e-01	7.1536e-01	0.955059	0
hDel_1025__3500	23	7.3491e-01	6.4610e-01	0.945579	1
hDel_4590__1750	7	7.3499e-01	7.1447e-01	0.955059	0
hDel_7056__6000	7	7.3548e-01	7.1447e-01	0.955059	0
hDel_5738__41750	10	7.3551e-01	7.0180e-01	0.954317	0
hDel_3326__1250	16	7.3604e-01	6.8111e-01	0.952009	0
hDel_2020__3500	7	7.3614e-01	7.1568e-01	0.955059	0
hDel_4605__4250	7	7.3652e-01	7.1628e-01	0.955059	0
hDel_7179__1750	5	7.3674e-01	7.1796e-01	0.955059	0
hDel_6185__2750	9	7.3734e-01	7.1193e-01	0.955059	0
hDel_1168__1000	14	7.3743e-01	6.8609e-01	0.952009	0
hDel_7056__0	11	7.3751e-01	7.0652e-01	0.954737	0
hDel_6206__6500	6	7.3761e-01	7.2169e-01	0.955059	0
hDel_636__12750	8	7.3784e-01	7.0614e-01	0.954737	0
hDel_6002__3000	14	7.3784e-01	6.8609e-01	0.952009	0
hDel_7028__30500	15	7.3842e-01	6.8339e-01	0.952009	0
hDel_1267__0	28	7.3865e-01	6.4874e-01	0.945579	1
hDel_647__2250	9	7.3868e-01	7.1338e-01	0.955059	0
hDel_118__250	8	7.3910e-01	7.0750e-01	0.955059	0
hDel_6410__3000	13	7.3911e-01	7.0449e-01	0.954737	0
hDel_4166__1500	7	7.4026e-01	7.2508e-01	0.956193	0
hDel_7114__1750	16	7.4029e-01	6.8389e-01	0.952009	0
hDel_2823__9500	6	7.4071e-01	7.2169e-01	0.955059	0
hDel_1037__0	10	7.4103e-01	7.1498e-01	0.955059	0
hDel_7179__16000	6	7.4241e-01	7.2374e-01	0.956051	0
hDel_3060__750	13	7.4294e-01	7.1275e-01	0.955059	0
hDel_6234__5750	12	7.4356e-01	7.0764e-01	0.955059	0
hDel_5452__750	8	7.4379e-01	7.1291e-01	0.955059	0
hDel_6447__250	22	7.4425e-01	6.5727e-01	0.946932	0
hDel_6002__750	18	7.4426e-01	6.8690e-01	0.952009	0
hDel_2347__3750	5	7.4430e-01	7.2242e-01	0.955059	0
hDel_5337__5750	5	7.4449e-01	7.2329e-01	0.955837	0
hDel_3838__1250	8	7.4486e-01	7.1554e-01	0.955059	0
hDel_5631__250	7	7.4489e-01	7.2738e-01	0.956193	0
hDel_3059__500	5	7.4518e-01	7.2508e-01	0.956193	0
hDel_600__250	23	7.4572e-01	6.5810e-01	0.946932	1
hDel_1714__0	27	7.4576e-01	6.5783e-01	0.946932	1
hDel_6143__2250	7	7.4587e-01	7.2738e-01	0.956193	0
hDel_4283__250	14	7.4590e-01	6.9543e-01	0.953193	0
hDel_6190__9250	7	7.4595e-01	7.2738e-01	0.956193	0
hDel_4169__750	7	7.4595e-01	7.2738e-01	0.956193	0
hDel_6057__9000	17	7.4596e-01	6.8972e-01	0.952571	0
hDel_5452__3750	8	7.4657e-01	7.1819e-01	0.955059	0
hDel_6304__250	9	7.4668e-01	7.1927e-01	0.955059	0
hDel_94__2500	15	7.4740e-01	6.9469e-01	0.952571	0
hDel_3091__250	5	7.4753e-01	7.2685e-01	0.956193	0
hDel_3516__0	12	7.4784e-01	7.1718e-01	0.955059	0
hDel_2354__2000	8	7.4785e-01	7.1951e-01	0.955059	0
hDel_4154__500	9	7.4785e-01	7.2072e-01	0.955059	0
hDel_2781__9500	13	7.4796e-01	7.1275e-01	0.955059	0
hDel_1585__500	19	7.4876e-01	6.9117e-01	0.952571	0
hDel_3303__15500	6	7.4902e-01	7.2579e-01	0.956193	0
hDel_2684__1500	19	7.4906e-01	6.9117e-01	0.952571	0
hDel_7179__12000	8	7.4924e-01	7.2213e-01	0.955059	0
hDel_343__1750	17	7.4961e-01	6.9255e-01	0.952571	0
hDel_3838__4000	9	7.4968e-01	7.2072e-01	0.955059	0
hDel_6899__500	16	7.4974e-01	6.9197e-01	0.952571	0
hDel_923__2250	25	7.4976e-01	6.5270e-01	0.945579	1
hDel_6906__250	18	7.5007e-01	6.9283e-01	0.952571	0
hDel_6206__3250	15	7.5069e-01	6.9964e-01	0.954317	0
hDel_7156__750	9	7.5088e-01	7.2072e-01	0.955059	0
hDel_845__7250	10	7.5120e-01	7.2142e-01	0.955059	0
hDel_76__2000	10	7.5120e-01	7.2142e-01	0.955059	0
hDel_1385__2750	11	7.5177e-01	7.2236e-01	0.955059	0
hDel_2676__4000	20	7.5178e-01	6.9283e-01	0.952571	0
hDel_4706__3750	9	7.5216e-01	7.2072e-01	0.955059	0
hDel_6057__2000	9	7.5227e-01	7.2072e-01	0.955059	0
hDel_4454__0	14	7.5230e-01	7.1129e-01	0.955059	0
hDel_6057__7500	15	7.5315e-01	7.0208e-01	0.954317	0
hDel_2613__7250	6	7.5318e-01	7.2887e-01	0.957050	0
hDel_2823__3500	14	7.5404e-01	7.2001e-01	0.955059	0
hDel_7009__2500	14	7.5439e-01	7.2001e-01	0.955059	0
hDel_3059__14250	23	7.5455e-01	6.7006e-01	0.951115	1
hDel_349__500	16	7.5569e-01	6.9983e-01	0.954317	0
hDel_2781__4750	13	7.5573e-01	7.1877e-01	0.955059	0
hDel_6656__1500	14	7.5577e-01	7.2001e-01	0.955059	0
hDel_4172__250	7	7.5594e-01	7.3976e-01	0.961686	0
hDel_4623__3750	21	7.5621e-01	6.9141e-01	0.952571	0
hDel_2497__6750	12	7.5647e-01	7.2653e-01	0.956193	0
hDel_2685__2000	16	7.5656e-01	6.9983e-01	0.954317	0
hDel_3239__250	7	7.5720e-01	7.4086e-01	0.961852	0
hDel_6447__500	17	7.5773e-01	7.0356e-01	0.954737	0
hDel_5245__1750	23	7.5827e-01	6.7402e-01	0.951965	0
hDel_4601__0	8	7.5863e-01	7.3485e-01	0.957158	0
hDel_5502__11500	7	7.5880e-01	7.4194e-01	0.962288	0
hDel_330__4250	10	7.5937e-01	7.3294e-01	0.957050	0
hDel_4284__750	12	7.5948e-01	7.3196e-01	0.957050	0
hDel_3326__2250	13	7.5996e-01	7.2863e-01	0.957050	0
hDel_2354__6000	16	7.6021e-01	7.0488e-01	0.954737	0
hDel_4443__0	5	7.6039e-01	7.4764e-01	0.963123	0
hDel_6234__3000	21	7.6059e-01	7.0150e-01	0.954317	0
hDel_6053__7250	16	7.6079e-01	7.0616e-01	0.954737	0
hDel_4069__1000	7	7.6080e-01	7.4525e-01	0.963123	0
hDel_4277__2000	12	7.6114e-01	7.3377e-01	0.957050	0
hDel_4154__2750	14	7.6130e-01	7.2637e-01	0.956193	0
hDel_1383__1250	9	7.6165e-01	7.3345e-01	0.957050	0
hDel_6949__11750	7	7.6168e-01	7.4742e-01	0.963123	0
hDel_1078__3000	10	7.6176e-01	7.3369e-01	0.957050	0
hDel_2354__750	7	7.6210e-01	7.4742e-01	0.963123	0
hDel_4166__4000	11	7.6215e-01	7.3082e-01	0.957050	0
hDel_6190__8500	11	7.6221e-01	7.3082e-01	0.957050	0
hDel_1927__7750	16	7.6231e-01	7.0991e-01	0.955059	0
hDel_2044__2000	13	7.6248e-01	7.3254e-01	0.957050	0
hDel_4277__2500	15	7.6255e-01	7.1156e-01	0.955059	0
hDel_6633__1750	11	7.6269e-01	7.3249e-01	0.957050	0
hDel_6651__0	11	7.6313e-01	7.3249e-01	0.957050	0
hDel_7061__8500	19	7.6336e-01	7.0646e-01	0.954737	0
hDel_6048__2000	20	7.6345e-01	7.1026e-01	0.955059	0
hDel_6146__2750	11	7.6434e-01	7.3419e-01	0.957050	0
hDel_330__3500	8	7.6461e-01	7.4103e-01	0.961852	0
hDel_4720__6500	15	7.6482e-01	7.1392e-01	0.955059	0
hDel_3909__2250	7	7.6497e-01	7.4952e-01	0.963123	0
hDel_494__6750	5	7.6580e-01	7.5337e-01	0.963123	0
hDel_6878__6250	11	7.6609e-01	7.3419e-01	0.957050	0
hDel_6418__189500	5	7.6623e-01	7.5337e-01	0.963123	0
hDel_1431__750	6	7.6641e-01	7.4747e-01	0.963123	0
hDel_4987__1000	9	7.6645e-01	7.3898e-01	0.961414	0
hDel_6633__4250	13	7.6673e-01	7.3254e-01	0.957050	0
hDel_6391__2250	20	7.6758e-01	7.1026e-01	0.955059	0
hDel_7028__31250	13	7.6777e-01	7.3254e-01	0.957050	0
hDel_6520__1250	9	7.6816e-01	7.4034e-01	0.961852	0
hDel_5595__1750	16	7.6825e-01	7.1733e-01	0.955059	0
hDel_2657__3500	6	7.6958e-01	7.5030e-01	0.963123	0
hDel_6314__0	20	7.7029e-01	7.1336e-01	0.955059	0
hDel_1441__8500	6	7.7052e-01	7.5126e-01	0.963123	0
hDel_6949__8250	5	7.7056e-01	7.5670e-01	0.963123	0
hDel_6002__5500	7	7.7092e-01	7.5476e-01	0.963123	0
hDel_3545__250	17	7.7108e-01	7.1424e-01	0.955059	0
hDel_399__2000	8	7.7182e-01	7.5075e-01	0.963123	0
hDel_251__250	6	7.7202e-01	7.5406e-01	0.963123	0
hDel_4166__500	11	7.7213e-01	7.4478e-01	0.963123	0
hDel_7179__6000	7	7.7231e-01	7.5579e-01	0.963123	0
hDel_3303__7250	6	7.7248e-01	7.5497e-01	0.963123	0
hDel_636__11750	5	7.7270e-01	7.5835e-01	0.963123	0
hDel_845__5500	20	7.7287e-01	7.1640e-01	0.955059	0
hDel_5669__1500	10	7.7315e-01	7.4845e-01	0.963123	0
hDel_7179__13750	9	7.7333e-01	7.4439e-01	0.963123	0
hDel_2952__2000	22	7.7370e-01	7.1219e-01	0.955059	0
hDel_6269__1500	7	7.7407e-01	7.5789e-01	0.963123	0
hDel_2055__1500	6	7.7529e-01	7.5773e-01	0.963123	0
hDel_6878__7500	11	7.7560e-01	7.4878e-01	0.963123	0
hDel_4578__3500	5	7.7570e-01	7.5996e-01	0.963123	0
hDel_3900__2000	8	7.7582e-01	7.5779e-01	0.963123	0
hDel_399__5000	5	7.7614e-01	7.6036e-01	0.963123	0
hDel_5049__15250	8	7.7636e-01	7.5779e-01	0.963123	0
hDel_7235__6000	5	7.7666e-01	7.6076e-01	0.963123	0
hDel_923__4500	14	7.7690e-01	7.4066e-01	0.961852	0
hDel_361__4250	8	7.7726e-01	7.5779e-01	0.963123	0
hDel_4623__1000	5	7.7745e-01	7.6076e-01	0.963123	0
hDel_4706__4250	6	7.7917e-01	7.6225e-01	0.963123	0
hDel_5964__0	11	7.7933e-01	7.5033e-01	0.963123	0
hDel_1076__1000	8	7.7955e-01	7.6125e-01	0.963123	0
hDel_4590__2250	11	7.7987e-01	7.5033e-01	0.963123	0
hDel_5337__1000	14	7.7989e-01	7.4460e-01	0.963123	0
hDel_1200__2000	14	7.7989e-01	7.4460e-01	0.963123	0
hDel_6057__3750	8	7.7992e-01	7.6125e-01	0.963123	0
hDel_7114__2000	7	7.8008e-01	7.6197e-01	0.963123	0
hDel_6206__3000	9	7.8011e-01	7.4972e-01	0.963123	0
hDel_5311__1000	6	7.8132e-01	7.6405e-01	0.963123	0
hDel_6631__1750	25	7.8138e-01	7.0013e-01	0.954317	1
hDel_6125__1250	5	7.8155e-01	7.6394e-01	0.963123	0
hDel_6002__2000	9	7.8165e-01	7.4972e-01	0.963123	0
hDel_2545__1500	8	7.8199e-01	7.6238e-01	0.963123	0
hDel_4720__7500	9	7.8242e-01	7.5102e-01	0.963123	0
hDel_1198__250	8	7.8285e-01	7.6460e-01	0.963123	0
hDel_4229__5750	21	7.8326e-01	7.2708e-01	0.956193	0
hDel_399__1250	15	7.8329e-01	7.5107e-01	0.963123	0
hDel_2497__1250	23	7.8344e-01	7.2156e-01	0.955059	0
hDel_3897__750	12	7.8393e-01	7.5609e-01	0.963123	0
hDel_3059__5250	6	7.8396e-01	7.6588e-01	0.963123	0
hDel_845__8250	8	7.8400e-01	7.6572e-01	0.963123	0
hDel_3090__2250	6	7.8413e-01	7.6588e-01	0.963123	0
hDel_2555__2000	6	7.8413e-01	7.6588e-01	0.963123	0
hDel_6103__250	13	7.8434e-01	7.5483e-01	0.963123	0
hDel_1647__1000	14	7.8438e-01	7.5230e-01	0.963123	0
hDel_3402__19750	7	7.8499e-01	7.6699e-01	0.963123	0
hDel_1497__2250	12	7.8533e-01	7.5609e-01	0.963123	0
hDel_4926__500	5	7.8613e-01	7.6946e-01	0.963214	0
hDel_5311__500	20	7.8618e-01	7.3108e-01	0.957050	0
hDel_1441__9250	7	7.8620e-01	7.6750e-01	0.963214	0
hDel_6574__9500	23	7.8651e-01	7.2156e-01	0.955059	0
hDel_923__6500	10	7.8672e-01	7.5694e-01	0.963123	0
hDel_6185__5500	19	7.8685e-01	7.3207e-01	0.957050	0
hDel_2623__2000	6	7.8686e-01	7.6676e-01	0.963123	0
hDel_3900__2750	9	7.8725e-01	7.6115e-01	0.963123	0
hDel_50__2750	11	7.8740e-01	7.6250e-01	0.963123	0
hDel_4529__8750	28	7.8780e-01	6.9453e-01	0.952571	1
hDel_3545__0	5	7.8798e-01	7.7322e-01	0.963214	0
hDel_3740__20250	16	7.8850e-01	7.3856e-01	0.961247	0
hDel_1062__3250	5	7.8885e-01	7.7471e-01	0.963214	0
hDel_3897__0	12	7.8917e-01	7.5939e-01	0.963123	0
hDel_1455__1000	21	7.8964e-01	7.3463e-01	0.957158	0
hDel_2028__3000	7	7.9027e-01	7.7499e-01	0.963214	0
hDel_1066__500	27	7.9073e-01	7.0810e-01	0.955059	1
hDel_1546__0	6	7.9074e-01	7.7030e-01	0.963214	0
hDel_4443__750	8	7.9090e-01	7.7343e-01	0.963214	0
hDel_6949__3750	10	7.9099e-01	7.6245e-01	0.963123	0
hDel_3181__3750	6	7.9121e-01	7.7030e-01	0.963214	0
hDel_2024__5500	11	7.9132e-01	7.6623e-01	0.963123	0
hDel_2775__4750	7	7.9166e-01	7.7499e-01	0.963214	0
hDel_7056__5000	8	7.9167e-01	7.7453e-01	0.963214	0
hDel_6949__9000	7	7.9189e-01	7.7499e-01	0.963214	0
hDel_1927__0	5	7.9240e-01	7.8178e-01	0.964800	0
hDel_5337__8000	9	7.9283e-01	7.6857e-01	0.963214	0
hDel_5994__2000	7	7.9295e-01	7.7499e-01	0.963214	0
hDel_494__250	20	7.9296e-01	7.3950e-01	0.961686	0
hDel_1383__750	8	7.9332e-01	7.7671e-01	0.963775	0
hDel_7056__7000	5	7.9347e-01	7.8214e-01	0.964800	0
hDel_3326__2750	8	7.9353e-01	7.7777e-01	0.964027	0
hDel_5648__1500	15	7.9355e-01	7.6310e-01	0.963123	0
hDel_1062__4000	12	7.9384e-01	7.6419e-01	0.963123	0
hDel_3897__1250	15	7.9433e-01	7.6310e-01	0.963123	0
hDel_1958__750	16	7.9444e-01	7.5181e-01	0.963123	0
hDel_5909__7000	10	7.9499e-01	7.6656e-01	0.963123	0
hDel_4172__5750	5	7.9538e-01	7.8507e-01	0.965228	0
hDel_5452__4000	11	7.9538e-01	7.7140e-01	0.963214	0
hDel_6520__250	17	7.9542e-01	7.4635e-01	0.963123	0
hDel_3530__1500	9	7.9544e-01	7.7218e-01	0.963214	0
hDel_5049__16500	18	7.9547e-01	7.4173e-01	0.962288	0
hDel_6878__10000	5	7.9590e-01	7.8508e-01	0.965228	0
hDel_647__1500	9	7.9606e-01	7.7218e-01	0.963214	0
hDel_251__7500	13	7.9671e-01	7.7032e-01	0.963214	0
hDel_2623__250	6	7.9688e-01	7.7770e-01	0.964027	0
hDel_845__8750	9	7.9743e-01	7.7457e-01	0.963214	0
hDel_6520__2500	10	7.9760e-01	7.6926e-01	0.963214	0
hDel_450__250	10	7.9817e-01	7.7192e-01	0.963214	0
hDel_3303__16250	6	7.9879e-01	7.8068e-01	0.964800	0
hDel_7114__0	5	7.9889e-01	7.8727e-01	0.966332	0
hDel_2020__750	15	7.9892e-01	7.6506e-01	0.963123	0
hDel_772__19000	24	7.9909e-01	7.3633e-01	0.958715	0
hDel_6274__5000	25	7.9916e-01	7.3000e-01	0.957050	0
hDel_6206__6000	6	7.9972e-01	7.8153e-01	0.964800	0
hDel_7235__14750	16	8.0007e-01	7.6662e-01	0.963123	0
hDel_1927__8250	7	8.0035e-01	7.7894e-01	0.964800	0
hDel_4027__500	25	8.0098e-01	7.3351e-01	0.957050	0
hDel_1078__2750	16	8.0120e-01	7.6662e-01	0.963123	0
hDel_7009__3000	12	8.0129e-01	7.7511e-01	0.963214	0
hDel_6234__0	17	8.0137e-01	7.5442e-01	0.963123	0
hDel_399__4000	10	8.0154e-01	7.7456e-01	0.963214	0
hDel_1441__250	5	8.0179e-01	7.9157e-01	0.967044	0
hDel_3900__3500	10	8.0212e-01	7.7583e-01	0.963756	0
hDel_6563__1500	18	8.0289e-01	7.5146e-01	0.963123	0
hDel_2093__17500	22	8.0294e-01	7.4848e-01	0.963123	0
hDel_6570__2000	16	8.0295e-01	7.6864e-01	0.963214	0
hDel_7235__12750	6	8.0341e-01	7.8406e-01	0.965228	0
hDel_1460__1500	6	8.0341e-01	7.8406e-01	0.965228	0
hDel_4605__3000	5	8.0350e-01	7.9367e-01	0.967044	0
hDel_2684__1750	10	8.0360e-01	7.7649e-01	0.963775	0
hDel_1595__0	5	8.0362e-01	7.9367e-01	0.967044	0
hDel_3373__35000	15	8.0446e-01	7.6890e-01	0.963214	0
hDel_7115__3000	5	8.0459e-01	7.9509e-01	0.967044	0
hDel_1094__750	26	8.0463e-01	7.2569e-01	0.956193	0
hDel_3429__13000	21	8.0515e-01	7.4770e-01	0.963123	0
hDel_349__750	23	8.0528e-01	7.5661e-01	0.963123	0
hDel_4285__1500	5	8.0536e-01	7.9579e-01	0.967059	0
hDel_5337__6500	6	8.0708e-01	7.8741e-01	0.966332	0
hDel_1094__2750	5	8.0718e-01	7.9648e-01	0.967416	0
hDel_4724__4000	7	8.0747e-01	7.8842e-01	0.967044	0
hDel_5452__4500	6	8.0806e-01	7.8907e-01	0.967044	0
hDel_4888__750	16	8.0875e-01	7.7656e-01	0.963775	0
hDel_4460__750	8	8.0878e-01	7.9438e-01	0.967044	0
hDel_6949__3500	9	8.0883e-01	7.8964e-01	0.967044	0
hDel_4207__1000	27	8.0893e-01	7.2755e-01	0.956193	0
hDel_7077__750	7	8.0897e-01	7.9023e-01	0.967044	0
hDel_4859__5250	6	8.0901e-01	7.9071e-01	0.967044	0
hDel_1647__500	14	8.0930e-01	7.8031e-01	0.964800	0
hDel_6269__750	8	8.0955e-01	7.9438e-01	0.967044	0
hDel_361__3000	10	8.0972e-01	7.8102e-01	0.964800	0
hDel_172__4750	9	8.0972e-01	7.9075e-01	0.967044	0
hDel_2833__1750	6	8.0982e-01	7.9315e-01	0.967044	0
hDel_6053__6250	12	8.1005e-01	7.8260e-01	0.965014	0
hDel_1740__250	13	8.1009e-01	7.8339e-01	0.965228	0
hDel_2354__3250	17	8.1014e-01	7.6340e-01	0.963123	0
hDel_448__0	10	8.1018e-01	7.8102e-01	0.964800	0
hDel_1385__2000	7	8.1019e-01	7.9023e-01	0.967044	0
hDel_5075__250	15	8.1019e-01	7.8194e-01	0.964800	0
hDel_94__3250	18	8.1048e-01	7.6321e-01	0.963123	0
hDel_6441__250	5	8.1082e-01	8.0199e-01	0.968886	0
hDel_2044__750	9	8.1089e-01	7.9186e-01	0.967044	0
hDel_7179__0	6	8.1100e-01	7.9555e-01	0.967059	0
hDel_7114__1500	5	8.1160e-01	8.0199e-01	0.968886	0
hDel_76__250	15	8.1203e-01	7.8194e-01	0.964800	0
hDel_3303__10250	7	8.1282e-01	7.9520e-01	0.967044	0
hDel_2028__1000	17	8.1292e-01	7.6875e-01	0.963214	0
hDel_6146__1750	15	8.1317e-01	7.8194e-01	0.964800	0
hDel_6949__12000	10	8.1344e-01	7.8483e-01	0.965228	0
hDel_6574__9750	16	8.1356e-01	7.8431e-01	0.965228	0
hDel_4623__3000	5	8.1433e-01	8.0268e-01	0.968886	0
hDel_6563__1000	9	8.1454e-01	7.9734e-01	0.967535	0
hDel_3303__12750	5	8.1475e-01	8.0268e-01	0.968886	0
hDel_2823__9250	8	8.1497e-01	7.9938e-01	0.968259	0
hDel_6234__5250	23	8.1510e-01	7.6252e-01	0.963123	0
hDel_845__2750	6	8.1570e-01	8.0196e-01	0.968886	0
hDel_4751__500	21	8.1578e-01	7.6415e-01	0.963123	0
hDel_4283__1250	21	8.1621e-01	7.6415e-01	0.963123	0
hDel_647__750	5	8.1713e-01	8.0538e-01	0.968886	0
hDel_6418__109000	12	8.1719e-01	7.9272e-01	0.967044	0
hDel_4229__6500	26	8.1721e-01	7.5420e-01	0.963123	0
hDel_5523__2500	10	8.1759e-01	7.8987e-01	0.967044	0
hDel_1094__500	18	8.1784e-01	7.7228e-01	0.963214	0
hDel_4720__250	7	8.1800e-01	8.0094e-01	0.968886	0
hDel_6002__2500	12	8.1840e-01	7.9272e-01	0.967044	0
hDel_399__0	7	8.1872e-01	8.0094e-01	0.968886	0
hDel_3059__1750	7	8.1916e-01	8.0094e-01	0.968886	0
hDel_7061__10500	30	8.1922e-01	7.3032e-01	0.957050	1
hDel_6146__2500	8	8.1988e-01	8.0373e-01	0.968886	0
hDel_3601__0	11	8.2059e-01	7.9475e-01	0.967044	0
hDel_1200__1500	11	8.2065e-01	7.9475e-01	0.967044	0
hDel_6949__250	8	8.2150e-01	8.0517e-01	0.968886	0
hDel_6057__5500	7	8.2176e-01	8.0528e-01	0.968886	0
hDel_2055__5500	9	8.2212e-01	8.0802e-01	0.970553	0
hDel_396__3750	6	8.2234e-01	8.1110e-01	0.970553	0
hDel_3060__3750	6	8.2242e-01	8.1110e-01	0.970553	0
hDel_6878__250	21	8.2290e-01	7.7460e-01	0.963214	0
hDel_4410__250	10	8.2301e-01	7.9883e-01	0.967998	0
hDel_6528__750	8	8.2323e-01	8.0615e-01	0.969117	0
hDel_3516__500	6	8.2335e-01	8.1259e-01	0.970553	0
hDel_7156__1500	7	8.2339e-01	8.0614e-01	0.969117	0
hDel_5502__11000	6	8.2419e-01	8.1259e-01	0.970553	0
hDel_1863__4500	6	8.2588e-01	8.1335e-01	0.970553	0
hDel_3432__3000	17	8.2601e-01	7.9325e-01	0.967044	0
hDel_6899__4500	22	8.2631e-01	7.7499e-01	0.963214	0
hDel_2289__1750	8	8.2665e-01	8.1087e-01	0.970553	0
hDel_7056__10750	5	8.2667e-01	8.1926e-01	0.971921	0
hDel_5025__9000	6	8.2712e-01	8.1480e-01	0.970553	0
hDel_2497__0	10	8.2715e-01	8.0524e-01	0.968886	0
hDel_1003__1500	6	8.2734e-01	8.1480e-01	0.970553	0
hDel_5826__3250	10	8.2755e-01	8.0524e-01	0.968886	0
hDel_4283__750	21	8.2757e-01	7.7710e-01	0.963909	0
hDel_4624__250	28	8.2833e-01	7.5160e-01	0.963123	0
hDel_6563__1750	18	8.2864e-01	7.8306e-01	0.965223	0
hDel_50__5000	6	8.2879e-01	8.1624e-01	0.971700	0
hDel_3430__3750	12	8.2881e-01	8.0515e-01	0.968886	0
hDel_5519__1750	17	8.2882e-01	7.9887e-01	0.967998	0
hDel_7077__500	27	8.2906e-01	7.6697e-01	0.963123	0
hDel_5156__3750	11	8.2932e-01	8.0371e-01	0.968886	0
hDel_4397__4250	22	8.3022e-01	7.8032e-01	0.964800	0
hDel_1168__500	6	8.3066e-01	8.1770e-01	0.971921	0
hDel_2196__0	24	8.3084e-01	7.7943e-01	0.964800	0
hDel_1076__1750	6	8.3085e-01	8.1770e-01	0.971921	0
hDel_5962__2250	10	8.3140e-01	8.0979e-01	0.970553	0
hDel_118__2500	6	8.3229e-01	8.1914e-01	0.971921	0
hDel_6811__2000	17	8.3307e-01	8.0450e-01	0.968886	0
hDel_7115__750	10	8.3333e-01	8.1313e-01	0.970553	0
hDel_6048__4250	6	8.3406e-01	8.1950e-01	0.971921	0
hDel_3897__1500	11	8.3422e-01	8.1113e-01	0.970553	0
hDel_4724__1250	11	8.3427e-01	8.1113e-01	0.970553	0
hDel_312__1500	15	8.3445e-01	8.1089e-01	0.970553	0
hDel_6949__7500	10	8.3471e-01	8.1476e-01	0.970553	0
hDel_2613__5250	9	8.3495e-01	8.1915e-01	0.971921	0
hDel_922__0	11	8.3522e-01	8.1113e-01	0.970553	0
hDel_4397__4000	37	8.3560e-01	7.6630e-01	0.963123	1
hDel_6633__5250	21	8.3606e-01	7.8701e-01	0.966332	0
hDel_2020__6750	12	8.3621e-01	8.1429e-01	0.970553	0
hDel_5909__13250	20	8.3641e-01	7.8735e-01	0.966332	0
hDel_3181__5250	14	8.3708e-01	8.1002e-01	0.970553	0
hDel_6634__0	10	8.3713e-01	8.1641e-01	0.971700	0
hDel_5839__250	16	8.3804e-01	8.1281e-01	0.970553	0
hDel_2781__10500	12	8.3836e-01	8.1429e-01	0.970553	0
hDel_794__1750	9	8.3839e-01	8.2401e-01	0.972682	0
hDel_5595__3000	23	8.3878e-01	7.8735e-01	0.966332	0
hDel_4149__6250	8	8.3909e-01	8.2089e-01	0.972682	0
hDel_1546__1250	14	8.3937e-01	8.1231e-01	0.970553	0
hDel_2585__1750	7	8.4009e-01	8.2187e-01	0.972682	0
hDel_3897__1750	9	8.4028e-01	8.2590e-01	0.972682	0
hDel_1880__1000	10	8.4072e-01	8.2271e-01	0.972682	0
hDel_6503__2250	15	8.4182e-01	8.1869e-01	0.971921	0
hDel_5637__1250	21	8.4194e-01	7.9415e-01	0.967044	0
hDel_7114__5000	5	8.4213e-01	8.3467e-01	0.972682	0
hDel_4285__1000	12	8.4225e-01	8.1685e-01	0.971869	0
hDel_6098__750	18	8.4248e-01	8.1113e-01	0.970553	0
hDel_3722__1750	19	8.4255e-01	7.9695e-01	0.967416	0
hDel_2823__0	17	8.4270e-01	8.0999e-01	0.970553	0
hDel_53__250	5	8.4290e-01	8.3527e-01	0.972682	0
hDel_1497__2000	19	8.4322e-01	7.9695e-01	0.967416	0
