group_id	items_in_group	lo_value	p	FDR	goodsgrna
hDel_3666__7750	7	4.4424e-01	4.4088e-01	0.986032	0
hDel_3666__8000	7	4.4424e-01	4.4088e-01	0.986032	0
hDel_6878__5250	7	4.4427e-01	4.4088e-01	0.986032	0
hDel_1432__1250	6	4.4427e-01	4.4397e-01	0.986032	0
hDel_1432__1500	6	4.4427e-01	4.4397e-01	0.986032	0
hDel_4809__500	7	4.4429e-01	4.4088e-01	0.986032	0
hDel_4809__750	7	4.4429e-01	4.4088e-01	0.986032	0
hDel_636__15750	8	4.4429e-01	4.4384e-01	0.986032	0
hDel_3400__500	10	4.4430e-01	4.5341e-01	0.986032	0
hDel_5444__3500	9	4.4430e-01	4.4119e-01	0.986032	0
hDel_1691__250	5	4.4434e-01	4.4415e-01	0.986032	0
hDel_1625__2500	8	4.4438e-01	4.4384e-01	0.986032	0
hDel_1738__250	6	4.4438e-01	4.4397e-01	0.986032	0
hDel_7040__9500	8	4.4442e-01	4.4384e-01	0.986032	0
hDel_4489__0	9	4.4453e-01	4.4119e-01	0.986032	0
hDel_725__1750	10	4.4458e-01	4.5341e-01	0.986032	0
hDel_7028__22750	6	4.4463e-01	4.4766e-01	0.986032	0
hDel_6412__3500	7	4.4468e-01	4.4375e-01	0.986032	0
hDel_6412__3750	7	4.4468e-01	4.4375e-01	0.986032	0
hDel_3329__500	9	4.4468e-01	4.4119e-01	0.986032	0
hDel_1048__0	10	4.4473e-01	4.5341e-01	0.986032	0
hDel_652__4500	7	4.4478e-01	4.4375e-01	0.986032	0
hDel_4004__1250	8	4.4486e-01	4.4545e-01	0.986032	0
hDel_4529__54500	9	4.4492e-01	4.4119e-01	0.986032	0
hDel_1170__1000	8	4.4505e-01	4.4545e-01	0.986032	0
hDel_1170__750	8	4.4505e-01	4.4545e-01	0.986032	0
hDel_6989__750	6	4.4510e-01	4.4766e-01	0.986032	0
hDel_4593__250	5	4.4513e-01	4.4415e-01	0.986032	0
hDel_1147__500	7	4.4514e-01	4.4375e-01	0.986032	0
hDel_1626__250	8	4.4518e-01	4.4545e-01	0.986032	0
hDel_5407__250	10	4.4523e-01	4.5341e-01	0.986032	0
hDel_7121__0	6	4.4526e-01	4.4888e-01	0.986032	0
hDel_1857__0	8	4.4527e-01	4.4545e-01	0.986032	0
hDel_423__-250	10	4.4530e-01	4.5341e-01	0.986032	0
hDel_2942__1500	7	4.4533e-01	4.4375e-01	0.986032	0
hDel_4630__1500	5	4.4543e-01	4.4415e-01	0.986032	0
hDel_287__1750	9	4.4544e-01	4.4298e-01	0.986032	0
hDel_2824__250	7	4.4546e-01	4.4375e-01	0.986032	0
hDel_5488__4000	10	4.4552e-01	4.5341e-01	0.986032	0
hDel_494__3500	6	4.4555e-01	4.4888e-01	0.986032	0
hDel_5978__0	10	4.4557e-01	4.5341e-01	0.986032	0
hDel_7195__2500	9	4.4560e-01	4.4298e-01	0.986032	0
hDel_6585__0	7	4.4560e-01	4.4375e-01	0.986032	0
hDel_1273__5500	8	4.4563e-01	4.4705e-01	0.986032	0
hDel_7021__17500	6	4.4568e-01	4.4888e-01	0.986032	0
hDel_2961__1250	10	4.4569e-01	4.5341e-01	0.986032	0
hDel_7086__1000	7	4.4571e-01	4.4375e-01	0.986032	0
hDel_1851__4500	6	4.4584e-01	4.5014e-01	0.986032	0
hDel_6324__750	5	4.4585e-01	4.4415e-01	0.986032	0
hDel_2365__250	5	4.4585e-01	4.4415e-01	0.986032	0
hDel_2056__3500	8	4.4586e-01	4.4705e-01	0.986032	0
hDel_7152__2250	7	4.4590e-01	4.4514e-01	0.986032	0
hDel_772__500	5	4.4597e-01	4.4415e-01	0.986032	0
hDel_2732__250	10	4.4600e-01	4.5341e-01	0.986032	0
hDel_3091__1750	10	4.4600e-01	4.5341e-01	0.986032	0
hDel_5656__1000	10	4.4612e-01	4.5341e-01	0.986032	0
hDel_5656__750	10	4.4612e-01	4.5341e-01	0.986032	0
hDel_2137__500	5	4.4613e-01	4.4415e-01	0.986032	0
hDel_4618__7750	5	4.4625e-01	4.4517e-01	0.986032	0
hDel_2093__16000	6	4.4627e-01	4.5014e-01	0.986032	0
hDel_2093__15750	6	4.4627e-01	4.5014e-01	0.986032	0
hDel_6020__6500	9	4.4630e-01	4.4298e-01	0.986032	0
hDel_7096__4000	10	4.4630e-01	4.5341e-01	0.986032	0
hDel_5776__1750	5	4.4633e-01	4.4517e-01	0.986032	0
hDel_5180__8750	5	4.4633e-01	4.4517e-01	0.986032	0
hDel_1956__8000	7	4.4644e-01	4.4514e-01	0.986032	0
hDel_191__1000	5	4.4648e-01	4.4517e-01	0.986032	0
hDel_4563__2250	9	4.4650e-01	4.4298e-01	0.986032	0
hDel_905__2000	9	4.4650e-01	4.4298e-01	0.986032	0
hDel_2718__500	5	4.4653e-01	4.4570e-01	0.986032	0
hDel_7030__1500	9	4.4658e-01	4.4298e-01	0.986032	0
hDel_3949__3500	5	4.4658e-01	4.4623e-01	0.986032	0
hDel_60__250	9	4.4662e-01	4.4298e-01	0.986032	0
hDel_730__2250	7	4.4663e-01	4.4514e-01	0.986032	0
hDel_450__2000	5	4.4664e-01	4.4623e-01	0.986032	0
hDel_1903__0	5	4.4664e-01	4.4623e-01	0.986032	0
hDel_6394__40250	5	4.4664e-01	4.4623e-01	0.986032	0
hDel_1738__7000	8	4.4669e-01	4.4705e-01	0.986032	0
hDel_1738__7250	8	4.4669e-01	4.4705e-01	0.986032	0
hDel_4421__8250	7	4.4671e-01	4.4584e-01	0.986032	0
hDel_5049__7500	7	4.4671e-01	4.4584e-01	0.986032	0
hDel_2600__250	7	4.4690e-01	4.4654e-01	0.986032	0
hDel_2193__500	9	4.4692e-01	4.4298e-01	0.986032	0
hDel_5670__7500	5	4.4693e-01	4.4834e-01	0.986032	0
hDel_2894__-250	6	4.4698e-01	4.5131e-01	0.986032	0
hDel_3370__3000	9	4.4698e-01	4.4298e-01	0.986032	0
hDel_2781__3750	5	4.4701e-01	4.4834e-01	0.986032	0
hDel_662__4250	5	4.4701e-01	4.4834e-01	0.986032	0
hDel_6949__7500	10	4.4702e-01	4.5538e-01	0.986032	0
hDel_6819__0	10	4.4705e-01	4.5538e-01	0.986032	0
hDel_2689__500	7	4.4709e-01	4.4654e-01	0.986032	0
hDel_7199__2750	5	4.4711e-01	4.4834e-01	0.986032	0
hDel_7199__3000	5	4.4711e-01	4.4834e-01	0.986032	0
hDel_6942__750	6	4.4712e-01	4.5131e-01	0.986032	0
hDel_5827__750	7	4.4713e-01	4.4654e-01	0.986032	0
hDel_2963__750	7	4.4713e-01	4.4654e-01	0.986032	0
hDel_3869__59500	9	4.4716e-01	4.4298e-01	0.986032	0
hDel_5738__122750	5	4.4719e-01	4.4834e-01	0.986032	0
hDel_4129__2000	10	4.4720e-01	4.5538e-01	0.986032	0
hDel_5840__250	9	4.4727e-01	4.4298e-01	0.986032	0
hDel_6156__250	8	4.4727e-01	4.4864e-01	0.986032	0
hDel_4291__0	13	4.4729e-01	4.4514e-01	0.986032	0
hDel_1805__0	10	4.4730e-01	4.5538e-01	0.986032	0
hDel_5645__750	6	4.4732e-01	4.5131e-01	0.986032	0
hDel_2654__0	13	4.4743e-01	4.4514e-01	0.986032	0
hDel_1478__500	6	4.4743e-01	4.5131e-01	0.986032	0
hDel_3207__500	6	4.4743e-01	4.5131e-01	0.986032	0
hDel_3294__2250	9	4.4743e-01	4.4298e-01	0.986032	0
hDel_4172__750	5	4.4745e-01	4.4834e-01	0.986032	0
hDel_5113__0	9	4.4747e-01	4.4298e-01	0.986032	0
hDel_955__1000	6	4.4749e-01	4.5131e-01	0.986032	0
hDel_5738__10250	7	4.4753e-01	4.4796e-01	0.986032	0
hDel_3580__0	11	4.4757e-01	4.5714e-01	0.986032	0
hDel_5179__1750	7	4.4758e-01	4.4796e-01	0.986032	0
hDel_1562__1250	5	4.4760e-01	4.4834e-01	0.986032	0
hDel_662__3250	8	4.4761e-01	4.5026e-01	0.986032	0
hDel_1003__6250	9	4.4766e-01	4.4479e-01	0.986032	0
hDel_4229__1000	8	4.4766e-01	4.5026e-01	0.986032	0
hDel_4397__10500	7	4.4775e-01	4.4796e-01	0.986032	0
hDel_5981__0	8	4.4775e-01	4.5026e-01	0.986032	0
hDel_5785__1000	10	4.4780e-01	4.5538e-01	0.986032	0
hDel_3180__500	6	4.4781e-01	4.5254e-01	0.986032	0
hDel_3901__3750	7	4.4782e-01	4.4796e-01	0.986032	0
hDel_6023__1250	8	4.4784e-01	4.5026e-01	0.986032	0
hDel_5268__750	10	4.4788e-01	4.5538e-01	0.986032	0
hDel_1738__9000	5	4.4795e-01	4.4834e-01	0.986032	0
hDel_1738__8750	5	4.4795e-01	4.4834e-01	0.986032	0
hDel_3329__2250	5	4.4803e-01	4.4886e-01	0.986032	0
hDel_986__10750	7	4.4807e-01	4.4796e-01	0.986032	0
hDel_3385__250	9	4.4808e-01	4.4479e-01	0.986032	0
hDel_5659__1000	7	4.4814e-01	4.4796e-01	0.986032	0
hDel_6720__0	7	4.4814e-01	4.4796e-01	0.986032	0
hDel_2904__500	9	4.4815e-01	4.4479e-01	0.986032	0
hDel_5653__1000	9	4.4818e-01	4.4479e-01	0.986032	0
hDel_686__2500	10	4.4820e-01	4.5538e-01	0.986032	0
hDel_749__750	8	4.4827e-01	4.5026e-01	0.986032	0
hDel_749__1000	8	4.4827e-01	4.5026e-01	0.986032	0
hDel_3560__3750	5	4.4830e-01	4.4938e-01	0.986032	0
hDel_3869__66750	10	4.4830e-01	4.5538e-01	0.986032	0
hDel_144__1750	10	4.4836e-01	4.5538e-01	0.986032	0
hDel_3863__0	5	4.4840e-01	4.4938e-01	0.986032	0
hDel_1948__9250	9	4.4847e-01	4.4479e-01	0.986032	0
hDel_330__1500	7	4.4857e-01	4.4796e-01	0.986032	0
hDel_2915__500	5	4.4858e-01	4.4938e-01	0.986032	0
hDel_3071__2250	6	4.4860e-01	4.5254e-01	0.986032	0
hDel_3914__-250	11	4.4860e-01	4.5714e-01	0.986032	0
hDel_3060__3750	8	4.4862e-01	4.5026e-01	0.986032	0
hDel_1646__1250	10	4.4866e-01	4.5538e-01	0.986032	0
hDel_6568__0	11	4.4868e-01	4.5714e-01	0.986032	0
hDel_4005__250	8	4.4879e-01	4.5026e-01	0.986032	0
hDel_240__0	5	4.4880e-01	4.4938e-01	0.986032	0
hDel_240__-250	5	4.4880e-01	4.4938e-01	0.986032	0
hDel_3685__1250	9	4.4889e-01	4.4479e-01	0.986032	0
hDel_626__2750	9	4.4889e-01	4.4479e-01	0.986032	0
hDel_2164__0	9	4.4889e-01	4.4479e-01	0.986032	0
hDel_6317__0	11	4.4891e-01	4.5714e-01	0.986032	0
hDel_5654__250	7	4.4894e-01	4.4796e-01	0.986032	0
hDel_1945__250	10	4.4900e-01	4.5538e-01	0.986032	0
hDel_3000__-250	18	4.4906e-01	4.4651e-01	0.986032	0
hDel_1665__4000	9	4.4907e-01	4.4479e-01	0.986032	0
hDel_3668__0	7	4.4909e-01	4.4796e-01	0.986032	0
hDel_6881__1250	9	4.4913e-01	4.4479e-01	0.986032	0
hDel_6881__1500	9	4.4913e-01	4.4479e-01	0.986032	0
hDel_5227__10000	5	4.4913e-01	4.4938e-01	0.986032	0
hDel_574__3750	6	4.4914e-01	4.5254e-01	0.986032	0
hDel_6972__-250	18	4.4915e-01	4.4651e-01	0.986032	0
hDel_5416__1000	8	4.4917e-01	4.5026e-01	0.986032	0
hDel_5404__0	10	4.4918e-01	4.5538e-01	0.986032	0
hDel_4890__2250	6	4.4919e-01	4.5254e-01	0.986032	0
hDel_991__750	9	4.4921e-01	4.4479e-01	0.986032	0
hDel_2876__0	13	4.4930e-01	4.4514e-01	0.986032	0
hDel_6031__0	8	4.4931e-01	4.5026e-01	0.986032	0
hDel_1074__0	6	4.4934e-01	4.5254e-01	0.986032	0
hDel_6269__250	6	4.4936e-01	4.5254e-01	0.986032	0
hDel_3666__5000	8	4.4937e-01	4.5026e-01	0.986032	0
hDel_6891__0	7	4.4941e-01	4.4936e-01	0.986032	0
hDel_3675__1000	6	4.4944e-01	4.5254e-01	0.986032	0
hDel_6612__0	10	4.4944e-01	4.5538e-01	0.986032	0
hDel_5129__0	10	4.4948e-01	4.5538e-01	0.986032	0
hDel_1948__2750	7	4.4949e-01	4.4936e-01	0.986032	0
hDel_1414__250	9	4.4950e-01	4.4658e-01	0.986032	0
hDel_4699__250	7	4.4953e-01	4.4936e-01	0.986032	0
hDel_4439__250	7	4.4971e-01	4.4936e-01	0.986032	0
hDel_6254__1750	6	4.4971e-01	4.5254e-01	0.986032	0
hDel_1952__0	10	4.4982e-01	4.5538e-01	0.986032	0
hDel_3575__0	9	4.4982e-01	4.4658e-01	0.986032	0
hDel_516__24000	6	4.4986e-01	4.5254e-01	0.986032	0
hDel_516__23750	6	4.4986e-01	4.5254e-01	0.986032	0
hDel_6946__0	7	4.4988e-01	4.4936e-01	0.986032	0
hDel_3860__1000	8	4.4995e-01	4.5026e-01	0.986032	0
hDel_7070__7500	7	4.4996e-01	4.4936e-01	0.986032	0
hDel_4745__-250	6	4.4998e-01	4.5373e-01	0.986032	0
hDel_2093__14750	6	4.5002e-01	4.5373e-01	0.986032	0
hDel_2882__-250	9	4.5005e-01	4.4658e-01	0.986032	0
hDel_5110__0	6	4.5008e-01	4.5373e-01	0.986032	0
hDel_5816__4250	7	4.5015e-01	4.4936e-01	0.986032	0
hDel_445__250	10	4.5019e-01	4.5538e-01	0.986032	0
hDel_2029__-250	6	4.5022e-01	4.5373e-01	0.986032	0
hDel_4206__1750	7	4.5024e-01	4.4936e-01	0.986032	0
hDel_516__24750	9	4.5026e-01	4.4658e-01	0.986032	0
hDel_3373__35250	6	4.5027e-01	4.5373e-01	0.986032	0
hDel_2714__0	5	4.5029e-01	4.4938e-01	0.986032	0
hDel_1945__500	7	4.5042e-01	4.4936e-01	0.986032	0
hDel_3899__500	5	4.5046e-01	4.4938e-01	0.986032	0
hDel_2931__6500	6	4.5047e-01	4.5434e-01	0.986032	0
hDel_2822__1250	6	4.5047e-01	4.5434e-01	0.986032	0
hDel_6743__0	10	4.5051e-01	4.5728e-01	0.986032	0
hDel_54__1000	7	4.5055e-01	4.4936e-01	0.986032	0
hDel_636__25750	9	4.5055e-01	4.4658e-01	0.986032	0
hDel_5587__2500	5	4.5055e-01	4.4938e-01	0.986032	0
hDel_4584__1250	10	4.5062e-01	4.5728e-01	0.986032	0
hDel_7176__0	6	4.5067e-01	4.5494e-01	0.986032	0
hDel_1689__250	10	4.5069e-01	4.5728e-01	0.986032	0
hDel_2564__1000	7	4.5070e-01	4.5077e-01	0.986032	0
hDel_5204__-250	13	4.5071e-01	4.5013e-01	0.986032	0
hDel_3869__85500	10	4.5072e-01	4.5728e-01	0.986032	0
hDel_3869__85750	10	4.5072e-01	4.5728e-01	0.986032	0
hDel_1876__1250	5	4.5074e-01	4.4938e-01	0.986032	0
hDel_166__750	10	4.5076e-01	4.5728e-01	0.986032	0
hDel_2607__750	8	4.5083e-01	4.5026e-01	0.986032	0
hDel_2132__250	9	4.5085e-01	4.4658e-01	0.986032	0
hDel_3740__13750	5	4.5087e-01	4.4938e-01	0.986032	0
hDel_1517__0	6	4.5092e-01	4.5494e-01	0.986032	0
hDel_4264__2750	6	4.5092e-01	4.5494e-01	0.986032	0
hDel_4563__2750	5	4.5093e-01	4.4938e-01	0.986032	0
hDel_1851__3000	9	4.5095e-01	4.4658e-01	0.986032	0
hDel_3975__0	10	4.5101e-01	4.5728e-01	0.986032	0
hDel_843__55000	8	4.5108e-01	4.5026e-01	0.986032	0
hDel_1524__3750	9	4.5108e-01	4.4658e-01	0.986032	0
hDel_4418__3500	9	4.5108e-01	4.4658e-01	0.986032	0
hDel_534__1000	6	4.5109e-01	4.5494e-01	0.986032	0
hDel_1602__2250	10	4.5110e-01	4.5728e-01	0.986032	0
hDel_5738__119250	5	4.5116e-01	4.4938e-01	0.986032	0
hDel_843__9000	9	4.5119e-01	4.4658e-01	0.986032	0
hDel_3133__0	7	4.5121e-01	4.5077e-01	0.986032	0
hDel_6021__1750	9	4.5124e-01	4.4658e-01	0.986032	0
hDel_6021__2000	9	4.5124e-01	4.4658e-01	0.986032	0
hDel_354__250	10	4.5133e-01	4.5728e-01	0.986032	0
hDel_4322__1750	10	4.5133e-01	4.5728e-01	0.986032	0
hDel_5871__2500	10	4.5133e-01	4.5728e-01	0.986032	0
hDel_6134__250	6	4.5138e-01	4.5494e-01	0.986032	0
hDel_4503__500	6	4.5143e-01	4.5494e-01	0.986032	0
hDel_4503__750	6	4.5143e-01	4.5494e-01	0.986032	0
hDel_6770__250	6	4.5149e-01	4.5494e-01	0.986032	0
hDel_7235__18500	6	4.5151e-01	4.5494e-01	0.986032	0
hDel_6676__1000	8	4.5152e-01	4.5347e-01	0.986032	0
hDel_5068__4000	10	4.5152e-01	4.5728e-01	0.986032	0
hDel_4311__2250	9	4.5153e-01	4.4658e-01	0.986032	0
hDel_314__1750	5	4.5156e-01	4.4938e-01	0.986032	0
hDel_6005__250	10	4.5158e-01	4.5728e-01	0.986032	0
hDel_3373__50000	8	4.5159e-01	4.5347e-01	0.986032	0
hDel_6945__1250	5	4.5162e-01	4.4938e-01	0.986032	0
hDel_3601__750	9	4.5163e-01	4.4658e-01	0.986032	0
hDel_1394__30000	7	4.5172e-01	4.5077e-01	0.986032	0
hDel_1394__30250	7	4.5172e-01	4.5077e-01	0.986032	0
hDel_3119__1000	8	4.5175e-01	4.5347e-01	0.986032	0
hDel_598__1000	7	4.5181e-01	4.5077e-01	0.986032	0
hDel_2966__250	8	4.5182e-01	4.5347e-01	0.986032	0
hDel_2839__0	10	4.5191e-01	4.5728e-01	0.986032	0
hDel_7040__16500	9	4.5192e-01	4.4833e-01	0.986032	0
hDel_5059__0	7	4.5195e-01	4.5077e-01	0.986032	0
hDel_7061__7500	8	4.5195e-01	4.5347e-01	0.986032	0
hDel_5587__500	6	4.5198e-01	4.5494e-01	0.986032	0
hDel_5502__1250	9	4.5198e-01	4.5012e-01	0.986032	0
hDel_4839__0	9	4.5201e-01	4.5012e-01	0.986032	0
hDel_3740__34500	6	4.5208e-01	4.5494e-01	0.986032	0
hDel_2175__11500	5	4.5212e-01	4.5042e-01	0.986032	0
hDel_3310__6000	9	4.5217e-01	4.5012e-01	0.986032	0
hDel_3310__6250	9	4.5217e-01	4.5012e-01	0.986032	0
hDel_5504__7000	5	4.5220e-01	4.5042e-01	0.986032	0
hDel_4205__10250	7	4.5221e-01	4.5214e-01	0.986032	0
hDel_2765__4750	6	4.5222e-01	4.5494e-01	0.986032	0
hDel_1549__2500	7	4.5226e-01	4.5214e-01	0.986032	0
hDel_3483__16000	9	4.5227e-01	4.5012e-01	0.986032	0
hDel_2699__500	10	4.5237e-01	4.5728e-01	0.986032	0
hDel_2699__750	10	4.5237e-01	4.5728e-01	0.986032	0
hDel_2225__-250	9	4.5240e-01	4.5012e-01	0.986032	0
hDel_4126__250	9	4.5243e-01	4.5012e-01	0.986032	0
hDel_4618__4000	7	4.5243e-01	4.5214e-01	0.986032	0
hDel_2969__0	9	4.5246e-01	4.5012e-01	0.986032	0
hDel_3820__0	9	4.5249e-01	4.5012e-01	0.986032	0
hDel_5355__5750	5	4.5252e-01	4.5042e-01	0.986032	0
hDel_2721__2000	5	4.5252e-01	4.5042e-01	0.986032	0
hDel_376__1000	7	4.5252e-01	4.5214e-01	0.986032	0
hDel_6897__0	6	4.5260e-01	4.5613e-01	0.986032	0
hDel_4187__250	7	4.5261e-01	4.5214e-01	0.986032	0
hDel_1764__1000	6	4.5265e-01	4.5613e-01	0.986032	0
hDel_1459__3500	9	4.5270e-01	4.5187e-01	0.986032	0
hDel_4665__500	9	4.5270e-01	4.5187e-01	0.986032	0
hDel_2553__750	5	4.5273e-01	4.5042e-01	0.986032	0
hDel_5370__6250	7	4.5274e-01	4.5214e-01	0.986032	0
hDel_3321__4750	9	4.5277e-01	4.5187e-01	0.986032	0
hDel_3236__3500	8	4.5283e-01	4.5347e-01	0.986032	0
hDel_3236__3750	8	4.5283e-01	4.5347e-01	0.986032	0
hDel_7119__12250	9	4.5288e-01	4.5187e-01	0.986032	0
hDel_6090__1500	6	4.5292e-01	4.5613e-01	0.986032	0
hDel_3071__1000	6	4.5292e-01	4.5613e-01	0.986032	0
hDel_2275__4250	8	4.5293e-01	4.5347e-01	0.986032	0
hDel_843__11000	5	4.5294e-01	4.5042e-01	0.986032	0
hDel_2298__0	6	4.5297e-01	4.5613e-01	0.986032	0
hDel_2298__250	6	4.5297e-01	4.5613e-01	0.986032	0
hDel_1441__8500	7	4.5304e-01	4.5214e-01	0.986032	0
hDel_839__500	10	4.5306e-01	4.5728e-01	0.986032	0
hDel_5150__0	10	4.5306e-01	4.5728e-01	0.986032	0
hDel_6357__250	10	4.5306e-01	4.5728e-01	0.986032	0
hDel_1230__1000	9	4.5310e-01	4.5187e-01	0.986032	0
hDel_1394__30500	9	4.5310e-01	4.5187e-01	0.986032	0
hDel_2840__250	12	4.5312e-01	4.5963e-01	0.986032	0
hDel_3843__4250	7	4.5316e-01	4.5214e-01	0.986032	0
hDel_4205__28750	8	4.5316e-01	4.5347e-01	0.986032	0
hDel_4040__250	8	4.5321e-01	4.5347e-01	0.986032	0
hDel_4785__2250	5	4.5321e-01	4.5042e-01	0.986032	0
hDel_5456__4000	10	4.5328e-01	4.5728e-01	0.986032	0
hDel_4335__0	10	4.5335e-01	4.5728e-01	0.986032	0
hDel_1462__500	6	4.5335e-01	4.5613e-01	0.986032	0
hDel_1011__4500	6	4.5341e-01	4.5613e-01	0.986032	0
hDel_2744__0	8	4.5349e-01	4.5347e-01	0.986032	0
hDel_2382__1500	9	4.5352e-01	4.5187e-01	0.986032	0
hDel_5634__-250	10	4.5359e-01	4.5728e-01	0.986032	0
hDel_1220__0	6	4.5360e-01	4.5613e-01	0.986032	0
hDel_1480__0	9	4.5365e-01	4.5187e-01	0.986032	0
hDel_2676__3500	5	4.5367e-01	4.5042e-01	0.986032	0
hDel_3955__250	7	4.5373e-01	4.5357e-01	0.986032	0
hDel_4040__0	18	4.5375e-01	4.4651e-01	0.986032	0
hDel_827__0	10	4.5377e-01	4.5728e-01	0.986032	0
hDel_1165__750	8	4.5378e-01	4.5347e-01	0.986032	0
hDel_3425__250	11	4.5379e-01	4.6133e-01	0.986032	0
hDel_3889__-250	11	4.5379e-01	4.6133e-01	0.986032	0
hDel_6501__0	15	4.5381e-01	4.4343e-01	0.986032	0
hDel_4013__4500	6	4.5387e-01	4.5613e-01	0.986032	0
hDel_4013__4750	6	4.5387e-01	4.5613e-01	0.986032	0
hDel_176__0	9	4.5387e-01	4.5187e-01	0.986032	0
hDel_6571__3000	5	4.5388e-01	4.5042e-01	0.986032	0
hDel_5624__1500	10	4.5391e-01	4.5728e-01	0.986032	0
hDel_4518__0	5	4.5392e-01	4.5042e-01	0.986032	0
hDel_7100__-250	11	4.5392e-01	4.6133e-01	0.986032	0
hDel_494__6000	7	4.5397e-01	4.5357e-01	0.986032	0
hDel_2833__1500	7	4.5402e-01	4.5357e-01	0.986032	0
hDel_1608__2250	5	4.5403e-01	4.5042e-01	0.986032	0
hDel_2419__1250	7	4.5409e-01	4.5357e-01	0.986032	0
hDel_4946__1250	5	4.5411e-01	4.5042e-01	0.986032	0
hDel_3373__7000	7	4.5415e-01	4.5357e-01	0.986032	0
hDel_7235__13250	8	4.5421e-01	4.5347e-01	0.986032	0
hDel_4280__1250	10	4.5425e-01	4.5728e-01	0.986032	0
hDel_6029__750	5	4.5426e-01	4.5042e-01	0.986032	0
hDel_4204__16750	5	4.5428e-01	4.5042e-01	0.986032	0
hDel_7119__1500	9	4.5434e-01	4.5187e-01	0.986032	0
hDel_6244__1750	7	4.5434e-01	4.5357e-01	0.986032	0
hDel_3310__7250	9	4.5438e-01	4.5187e-01	0.986032	0
hDel_254__500	10	4.5439e-01	4.5728e-01	0.986032	0
hDel_3866__-250	6	4.5440e-01	4.5732e-01	0.986032	0
hDel_5006__500	7	4.5442e-01	4.5357e-01	0.986032	0
hDel_2974__0	5	4.5442e-01	4.5042e-01	0.986032	0
hDel_5315__0	11	4.5442e-01	4.6133e-01	0.986032	0
hDel_5201__500	10	4.5448e-01	4.5728e-01	0.986032	0
hDel_622__500	9	4.5454e-01	4.5187e-01	0.986032	0
hDel_3869__74750	7	4.5457e-01	4.5357e-01	0.986032	0
hDel_3869__74500	7	4.5457e-01	4.5357e-01	0.986032	0
hDel_4421__5750	10	4.5458e-01	4.5728e-01	0.986032	0
hDel_6131__750	9	4.5462e-01	4.5187e-01	0.986032	0
hDel_951__250	9	4.5462e-01	4.5187e-01	0.986032	0
hDel_3840__500	7	4.5463e-01	4.5357e-01	0.986032	0
hDel_6154__13000	9	4.5469e-01	4.5187e-01	0.986032	0
hDel_4529__57000	10	4.5469e-01	4.5728e-01	0.986032	0
hDel_5285__1000	9	4.5474e-01	4.5187e-01	0.986032	0
hDel_5434__-250	10	4.5474e-01	4.5728e-01	0.986032	0
hDel_953__2500	6	4.5476e-01	4.5967e-01	0.986032	0
hDel_7015__250	7	4.5477e-01	4.5357e-01	0.986032	0
hDel_1022__1500	10	4.5480e-01	4.5728e-01	0.986032	0
hDel_4959__2250	6	4.5483e-01	4.5967e-01	0.986032	0
hDel_1414__2500	8	4.5487e-01	4.5503e-01	0.986032	0
hDel_1653__-250	11	4.5489e-01	4.6341e-01	0.986032	0
hDel_2716__250	5	4.5490e-01	4.5149e-01	0.986032	0
hDel_408__3000	9	4.5496e-01	4.5187e-01	0.986032	0
hDel_2538__0	10	4.5510e-01	4.5728e-01	0.986032	0
hDel_2538__250	10	4.5510e-01	4.5728e-01	0.986032	0
hDel_1394__25000	8	4.5511e-01	4.5503e-01	0.986032	0
hDel_415__0	12	4.5519e-01	4.6403e-01	0.986032	0
hDel_5779__1750	10	4.5522e-01	4.5728e-01	0.986032	0
hDel_5820__0	7	4.5524e-01	4.5357e-01	0.986032	0
hDel_2299__750	5	4.5527e-01	4.5252e-01	0.986032	0
hDel_2299__500	5	4.5527e-01	4.5252e-01	0.986032	0
hDel_502__1500	8	4.5533e-01	4.5503e-01	0.986032	0
hDel_502__1250	8	4.5533e-01	4.5503e-01	0.986032	0
hDel_680__3500	5	4.5533e-01	4.5252e-01	0.986032	0
hDel_6249__1000	6	4.5540e-01	4.5967e-01	0.986032	0
hDel_6694__500	8	4.5540e-01	4.5503e-01	0.986032	0
hDel_4705__0	9	4.5541e-01	4.5187e-01	0.986032	0
hDel_4705__250	9	4.5541e-01	4.5187e-01	0.986032	0
hDel_4656__0	7	4.5542e-01	4.5357e-01	0.986032	0
hDel_5369__250	6	4.5545e-01	4.5967e-01	0.986032	0
hDel_3278__250	5	4.5548e-01	4.5355e-01	0.986032	0
hDel_3790__-250	15	4.5554e-01	4.4627e-01	0.986032	0
hDel_3703__3500	9	4.5557e-01	4.5187e-01	0.986032	0
hDel_2963__250	9	4.5563e-01	4.5187e-01	0.986032	0
hDel_3207__250	8	4.5564e-01	4.5503e-01	0.986032	0
hDel_3207__0	8	4.5564e-01	4.5503e-01	0.986032	0
hDel_256__1000	10	4.5566e-01	4.5918e-01	0.986032	0
hDel_2934__2000	8	4.5570e-01	4.5503e-01	0.986032	0
hDel_2671__250	7	4.5573e-01	4.5497e-01	0.986032	0
hDel_2671__0	7	4.5573e-01	4.5497e-01	0.986032	0
hDel_6907__-250	13	4.5575e-01	4.5264e-01	0.986032	0
hDel_6048__3750	7	4.5577e-01	4.5497e-01	0.986032	0
hDel_4876__3250	6	4.5577e-01	4.5967e-01	0.986032	0
hDel_3119__3500	9	4.5577e-01	4.5187e-01	0.986032	0
